[99191, -1201631, -5577568, -3881788, 430394, 59442, -8165729, -8388608]
[395781, 375678, -4701594, -3033654, -2393624, 396023, -7454145, -8388608]
[1601916, 2092323, 349315, -297752, -3764799, 1602200, -1724742, -3329611]
[683404, 629302, -7229, -1085330, -1640362, 680719, -1768274, -1895354]
[-418274, -5204611, -5744951, -6277211, -61298, -419489, -7543734, -8260640]
[-755724, -5949892, -6503404, -7051356, -1956642, -708650, -8383676, -8388608]
[-573847, -1210722, -1117519, -2163481, -3600484, -222016, -3163362, -4790590]
[-2579839, 1039031, 471029, -644777, -2251104, 1248022, -1132697, -911861]
[-6128521, -287715, -3103167, -3878544, -1679582, -77888, -5127122, -6748646]
[-1457213, -2078927, -3963656, -4645431, -2008391, -2047384, -6115289, -7719747]
[1005183, 928674, -198435, -1152311, 897394, 928031, -2125199, -3203229]
[112457, 113600, 791086, -258980, 113033, 113343, -963686, -1682767]
[-4554501, -4552099, -3513754, -4300351, -4552874, -4552284, -5467831, -6357674]
[-4513706, -4515894, -5140789, -5800238, -4515399, -4514416, -7278911, -8388608]
[1056239, 967243, -814694, -1724799, 952562, 957363, -2720889, -3425129]
[2877711, 1700308, 1671766, 582252, 1500351, 1554346, 108755, 1130989]
